PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"20186804","22q13.3 deletion syndrome: clinical and molecular analysis using array CGH","Dhar SU, del Gaudio D, German JR, Peters SU, Ou Z, Bader PI, Berg JS, Blazo M, Brown CW, Graham BH, Grebe TA, Lalani S, Irons M, Sparagana S, Williams M, Phillips JA 3rd, Beaudet AL, Stankiewicz P, Patel A, Cheung SW, Sahoo T.","Am J Med Genet A. 2010 Mar;152A(3):573-81. doi: 10.1002/ajmg.a.33253.","Dhar SU","Am J Med Genet A","2010","2010/02/27","PMC3119894","NIHMS292523","10.1002/ajmg.a.33253"
"22855650","Neuropsychopathology in 7 Patients with the 22q13 Deletion Syndrome: Presence of Bipolar Disorder and Progressive Loss of Skills","Denayer A, Van Esch H, de Ravel T, Frijns JP, Van Buggenhout G, Vogels A, Devriendt K, Geutjens J, Thiry P, Swillen A.","Mol Syndromol. 2012 Jun;3(1):14-20. doi: 10.1159/000339119. Epub 2012 May 16.","Denayer A","Mol Syndromol","2012","2012/08/03","PMC3398818","","10.1159/000339119"
"21984749","Association between deletion size and important phenotypes expands the genomic region of interest in Phelan-McDermid syndrome (22q13 deletion syndrome)","Sarasua SM, Dwivedi A, Boccuto L, Rollins JD, Chen CF, Rogers RC, Phelan K, DuPont BR, Collins JS.","J Med Genet. 2011 Nov;48(11):761-6. doi: 10.1136/jmedgenet-2011-100225. Epub 2011 Oct 7.","Sarasua SM","J Med Genet","2011","2011/10/11","","","10.1136/jmedgenet-2011-100225"
"33673024","40-Hz Auditory Steady-State Response (ASSR) as a Biomarker of Genetic Defects in the SHANK3 Gene: A Case Report of 15-Year-Old Girl with a Rare Partial SHANK3 Duplication","Neklyudova AK, Portnova GV, Rebreikina AB, Voinova VY, Vorsanova SG, Iourov IY, Sysoeva OV.","Int J Mol Sci. 2021 Feb 14;22(4):1898. doi: 10.3390/ijms22041898.","Neklyudova AK","Int J Mol Sci","2021","2021/03/06","PMC7917917","","10.3390/ijms22041898"
"33939689","Dynamic patterns of correlated activity in the prefrontal cortex encode information about social behavior","Frost NA, Haggart A, Sohal VS.","PLoS Biol. 2021 May 3;19(5):e3001235. doi: 10.1371/journal.pbio.3001235. eCollection 2021 May.","Frost NA","PLoS Biol","2021","2021/05/03","PMC8118626","","10.1371/journal.pbio.3001235"
"21695253","Communication impairments in mice lacking Shank1: reduced levels of ultrasonic vocalizations and scent marking behavior","Wöhr M, Roullet FI, Hung AY, Sheng M, Crawley JN.","PLoS One. 2011;6(6):e20631. doi: 10.1371/journal.pone.0020631. Epub 2011 Jun 9.","Wöhr M","PLoS One","2011","2011/06/23","PMC3111434","","10.1371/journal.pone.0020631"
"27333044","Human Pluripotent Stem Cell-derived Cortical Neurons for High Throughput Medication Screening in Autism: A Proof of Concept Study in SHANK3 Haploinsufficiency Syndrome","Darville H, Poulet A, Rodet-Amsellem F, Chatrousse L, Pernelle J, Boissart C, Héron D, Nava C, Perrier A, Jarrige M, Cogé F, Millan MJ, Bourgeron T, Peschanski M, Delorme R, Benchoua A.","EBioMedicine. 2016 Jul;9:293-305. doi: 10.1016/j.ebiom.2016.05.032. Epub 2016 May 27.","Darville H","EBioMedicine","2016","2016/06/23","PMC4972535","","10.1016/j.ebiom.2016.05.032"
"28741620","Altered neurogenesis and disrupted expression of synaptic proteins in prefrontal cortex of SHANK3-deficient non-human primate","Zhao H, Tu Z, Xu H, Yan S, Yan H, Zheng Y, Yang W, Zheng J, Li Z, Tian R, Lu Y, Guo X, Jiang YH, Li XJ, Zhang YQ.","Cell Res. 2017 Oct;27(10):1293-1297. doi: 10.1038/cr.2017.95. Epub 2017 Jul 25.","Zhao H","Cell Res","2017","2017/07/26","PMC5630686","","10.1038/cr.2017.95"
"20385823","De novo mutations in the gene encoding the synaptic scaffolding protein SHANK3 in patients ascertained for schizophrenia","Gauthier J, Champagne N, Lafrenière RG, Xiong L, Spiegelman D, Brustein E, Lapointe M, Peng H, Côté M, Noreau A, Hamdan FF, Addington AM, Rapoport JL, Delisi LE, Krebs MO, Joober R, Fathalli F, Mouaffak F, Haghighi AP, Néri C, Dubé MP, Samuels ME, Marineau C, Stone EA, Awadalla P, Barker PA, Carbonetto S, Drapeau P, Rouleau GA; S2D Team.","Proc Natl Acad Sci U S A. 2010 Apr 27;107(17):7863-8. doi: 10.1073/pnas.0906232107. Epub 2010 Apr 12.","Gauthier J","Proc Natl Acad Sci U S A","2010","2010/04/14","PMC2867875","","10.1073/pnas.0906232107"
"26824576","Neuropsychological phenotype and psychopathology in seven adult patients with Phelan-McDermid syndrome: implications for treatment strategy","Egger JI, Zwanenburg RJ, van Ravenswaaij-Arts CM, Kleefstra T, Verhoeven WM.","Genes Brain Behav. 2016 Apr;15(4):395-404. doi: 10.1111/gbb.12285. Epub 2016 Feb 17.","Egger JI","Genes Brain Behav","2016","2016/01/30","","","10.1111/gbb.12285"
"18272690","Smaller dendritic spines, weaker synaptic transmission, but enhanced spatial learning in mice lacking Shank1","Hung AY, Futai K, Sala C, Valtschanoff JG, Ryu J, Woodworth MA, Kidd FL, Sung CC, Miyakawa T, Bear MF, Weinberg RJ, Sheng M.","J Neurosci. 2008 Feb 13;28(7):1697-708. doi: 10.1523/JNEUROSCI.3032-07.2008.","Hung AY","J Neurosci","2008","2008/02/15","PMC2633411","NIHMS86189","10.1523/JNEUROSCI.3032-07.2008"
"22922660","Bipolar affective disorder and early dementia onset in a male patient with SHANK3 deletion","Vucurovic K, Landais E, Delahaigue C, Eutrope J, Schneider A, Leroy C, Kabbaj H, Motte J, Gaillard D, Rolland AC, Doco-Fenzy M.","Eur J Med Genet. 2012 Nov;55(11):625-9. doi: 10.1016/j.ejmg.2012.07.009. Epub 2012 Aug 4.","Vucurovic K","Eur J Med Genet","2012","2012/08/28","","","10.1016/j.ejmg.2012.07.009"
"30058071","Solution structures of the SH3 domains from Shank scaffold proteins and their interactions with Cav1.3 calcium channels","Ishida H, Skorobogatov A, Yamniuk AP, Vogel HJ.","FEBS Lett. 2018 Aug;592(16):2786-2797. doi: 10.1002/1873-3468.13209. Epub 2018 Aug 12.","Ishida H","FEBS Lett","2018","2018/07/31","","","10.1002/1873-3468.13209"
"23166010","Phelan-McDermid syndrome: clinical report of a 70-year-old woman","Verhoeven WM, Egger JI, Cohen-Snuijf R, Kant SG, de Leeuw N.","Am J Med Genet A. 2013 Jan;161A(1):158-61. doi: 10.1002/ajmg.a.35597. Epub 2012 Nov 19.","Verhoeven WM","Am J Med Genet A","2013","2012/11/21","","","10.1002/ajmg.a.35597"
"24136618","22q13.2q13.32 genomic regions associated with severity of speech delay, developmental delay, and physical features in Phelan-McDermid syndrome","Sarasua SM, Dwivedi A, Boccuto L, Chen CF, Sharp JL, Rollins JD, Collins JS, Rogers RC, Phelan K, DuPont BR.","Genet Med. 2014 Apr;16(4):318-28. doi: 10.1038/gim.2013.144. Epub 2013 Oct 17.","Sarasua SM","Genet Med","2014","2013/10/19","","","10.1038/gim.2013.144"
"22570549","Phelan-McDermid syndrome in two adult brothers: atypical bipolar disorder as its psychopathological phenotype?","Verhoeven WM, Egger JI, Willemsen MH, de Leijer GJ, Kleefstra T.","Neuropsychiatr Dis Treat. 2012;8:175-9. doi: 10.2147/NDT.S30506. Epub 2012 Apr 19.","Verhoeven WM","Neuropsychiatr Dis Treat","2012","2012/05/10","PMC3346055","","10.2147/NDT.S30506"
"30456368","JIP2 haploinsufficiency contributes to neurodevelopmental abnormalities in human pluripotent stem cell-derived neural progenitors and cortical neurons","Roessler R, Goldmann J, Shivalila C, Jaenisch R.","Life Sci Alliance. 2018 Jun 25;1(4):e201800094. doi: 10.26508/lsa.201800094. eCollection 2018 Aug.","Roessler R","Life Sci Alliance","2018","2018/11/21","PMC6238622","","10.26508/lsa.201800094"
"33669083","Phelan McDermid Syndrome: Multiple Sclerosis as a Rare but Treatable Cause for Regression-A Case Report","Jesse S, Delling JP, Schön M, Boeckers TM, Ludolph A, Senel M.","Int J Mol Sci. 2021 Feb 25;22(5):2311. doi: 10.3390/ijms22052311.","Jesse S","Int J Mol Sci","2021","2021/03/06","PMC7956287","","10.3390/ijms22052311"
"23181158","Synaptic transmission in neurological disorders dissected by a quantitative approach","Freche D, Lee CY, Rouach N, Holcman D.","Commun Integr Biol. 2012 Sep 1;5(5):448-52. doi: 10.4161/cib.20818.","Freche D","Commun Integr Biol","2012","2012/11/28","PMC3502205","","10.4161/cib.20818"
"34347040","Lateralized Decrease of Parvalbumin+ Cells in the Somatosensory Cortex of ASD Models Is Correlated with Unilateral Tactile Hypersensitivity","Deemyad T, Puig S, Papale AE, Qi H, LaRocca GM, Aravind D, LaNoce E, Urban NN.","Cereb Cortex. 2021 Aug 3:bhab233. doi: 10.1093/cercor/bhab233. Online ahead of print.","Deemyad T","Cereb Cortex","2021","2021/08/04","","","10.1093/cercor/bhab233"
"29872123","Publisher Correction: Social deficits in Shank3-deficient mouse models of autism are rescued by histone deacetylase (HDAC) inhibition","Qin L, Ma K, Wang ZJ, Hu Z, Matas E, Wei J, Yan Z.","Nat Neurosci. 2018 Aug;21(8):1139. doi: 10.1038/s41593-018-0165-6.","Qin L","Nat Neurosci","2018","2018/06/07","","","10.1038/s41593-018-0165-6"
"17626859","Neuroscience. Autism's cause may reside in abnormalities at the synapse","Garber K.","Science. 2007 Jul 13;317(5835):190-1. doi: 10.1126/science.317.5835.190.","Garber K","Science","2007","2007/07/14","","","10.1126/science.317.5835.190"
"21901269","A promoter variant of SHANK1 affects auditory working memory in schizophrenia patients and in subjects clinically at risk for psychosis","Lennertz L, Wagner M, Wölwer W, Schuhmacher A, Frommann I, Berning J, Schulze-Rauschenbach S, Landsberg MW, Steinbrecher A, Alexander M, Franke PE, Pukrop R, Ruhrmann S, Bechdolf A, Gaebel W, Klosterkötter J, Häfner H, Maier W, Mössner R.","Eur Arch Psychiatry Clin Neurosci. 2012 Mar;262(2):117-24. doi: 10.1007/s00406-011-0233-3. Epub 2011 Sep 7.","Lennertz L","Eur Arch Psychiatry Clin Neurosci","2012","2011/09/09","","","10.1007/s00406-011-0233-3"
"25931020","De novo SHANK3 mutation causes Rett syndrome-like phenotype in a female patient","Hara M, Ohba C, Yamashita Y, Saitsu H, Matsumoto N, Matsuishi T.","Am J Med Genet A. 2015 Jul;167(7):1593-6. doi: 10.1002/ajmg.a.36775. Epub 2015 Apr 30.","Hara M","Am J Med Genet A","2015","2015/05/02","","","10.1002/ajmg.a.36775"
"28647360","Structure of an unconventional SH3 domain from the postsynaptic density protein Shank3 at ultrahigh resolution","Ponna SK, Myllykoski M, Boeckers TM, Kursula P.","Biochem Biophys Res Commun. 2017 Aug 26;490(3):806-812. doi: 10.1016/j.bbrc.2017.06.121. Epub 2017 Jun 21.","Ponna SK","Biochem Biophys Res Commun","2017","2017/06/26","","","10.1016/j.bbrc.2017.06.121"
"28374752","Optogenetic activation of dorsal raphe neurons rescues the autistic-like social deficits in Shank3 knockout mice","Luo J, Feng Q, Wei L, Luo M.","Cell Res. 2017 Jul;27(7):950-953. doi: 10.1038/cr.2017.52. Epub 2017 Apr 4.","Luo J","Cell Res","2017","2017/04/05","PMC5518984","","10.1038/cr.2017.52"
"24025492","[Drug development targeting synaptic molecules - autism mouse models as an example]","Sakurai T.","Nihon Yakurigaku Zasshi. 2013 Sep;142(3):116-21. doi: 10.1254/fpj.142.116.","Sakurai T","Nihon Yakurigaku Zasshi","2013","2013/09/13","","","10.1254/fpj.142.116"
"33663540","A case report of Phelan-McDermid syndrome: preliminary results of the treatment with growth hormone therapy","Xie RJ, Li TX, Sun C, Cheng C, Zhao J, Xu H, Liu Y.","Ital J Pediatr. 2021 Mar 4;47(1):49. doi: 10.1186/s13052-021-01003-w.","Xie RJ","Ital J Pediatr","2021","2021/03/05","PMC7934562","","10.1186/s13052-021-01003-w"
"27397513","Neurons Derived From Patient-Specific Induced Pluripotent Stem Cells: a Promising Strategy Towards Developing Novel Pharmacotherapies for Autism Spectrum Disorders","Mokhtari R, Lachman HM.","EBioMedicine. 2016 Jul;9:21-22. doi: 10.1016/j.ebiom.2016.06.036. Epub 2016 Jun 30.","Mokhtari R","EBioMedicine","2016","2016/07/12","PMC4972570","","10.1016/j.ebiom.2016.06.036"
"20541044","A de novo 7.9 Mb deletion in 22q13.2→qter in a boy with autistic features, epilepsy, developmental delay, atopic dermatitis and abnormal immunological findings","Chen CP, Lin SP, Chern SR, Tsai FJ, Wu PC, Lee CC, Chen YT, Chen WL, Wang W.","Eur J Med Genet. 2010 Sep-Oct;53(5):329-32. doi: 10.1016/j.ejmg.2010.06.004. Epub 2010 Jun 9.","Chen CP","Eur J Med Genet","2010","2010/06/15","","","10.1016/j.ejmg.2010.06.004"
