PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"20007372","Loss of MeCP2 in aminergic neurons causes cell-autonomous defects in neurotransmitter synthesis and specific behavioral abnormalities","Samaco RC, Mandel-Brehm C, Chao HT, Ward CS, Fyffe-Maricich SL, Ren J, Hyland K, Thaller C, Maricich SM, Humphreys P, Greer JJ, Percy A, Glaze DG, Zoghbi HY, Neul JL.","Proc Natl Acad Sci U S A. 2009 Dec 22;106(51):21966-71. doi: 10.1073/pnas.0912257106. Epub 2009 Dec 9.","Samaco RC","Proc Natl Acad Sci U S A","2009","2009/12/17","PMC2799790","","10.1073/pnas.0912257106"
"26929363","Excitatory synapses are stronger in the hippocampus of Rett syndrome mice due to altered synaptic trafficking of AMPA-type glutamate receptors","Li W, Xu X, Pozzo-Miller L.","Proc Natl Acad Sci U S A. 2016 Mar 15;113(11):E1575-84. doi: 10.1073/pnas.1517244113. Epub 2016 Feb 29.","Li W","Proc Natl Acad Sci U S A","2016","2016/03/02","PMC4801299","","10.1073/pnas.1517244113"
"21423514","Synaptic determinants of rett syndrome","Boggio EM, Lonetti G, Pizzorusso T, Giustetto M.","Front Synaptic Neurosci. 2010 Aug 6;2:28. doi: 10.3389/fnsyn.2010.00028. eCollection 2010.","Boggio EM","Front Synaptic Neurosci","2010","2011/03/23","PMC3059682","","10.3389/fnsyn.2010.00028"
"19628041","MeCP2 deficiency disrupts axonal guidance, fasciculation, and targeting by altering Semaphorin 3F function","Degano AL, Pasterkamp RJ, Ronnett GV.","Mol Cell Neurosci. 2009 Nov;42(3):243-54. doi: 10.1016/j.mcn.2009.07.009. Epub 2009 Jul 21.","Degano AL","Mol Cell Neurosci","2009","2009/07/25","PMC3290450","NIHMS133769","10.1016/j.mcn.2009.07.009"
"15967618","Mutation analysis of methyl-CpG binding protein family genes in autistic patients","Li H, Yamagata T, Mori M, Yasuhara A, Momoi MY.","Brain Dev. 2005 Aug;27(5):321-5. doi: 10.1016/j.braindev.2004.08.003.","Li H","Brain Dev","2005","2005/06/22","","","10.1016/j.braindev.2004.08.003"
"24238559","Decitabine alters the expression of Mecp2 isoforms via dynamic DNA methylation at the Mecp2 regulatory elements in neural stem cells","Liyanage VR, Zachariah RM, Rastegar M.","Mol Autism. 2013 Nov 15;4(1):46. doi: 10.1186/2040-2392-4-46.","Liyanage VR","Mol Autism","2013","2013/11/19","PMC3900258","","10.1186/2040-2392-4-46"
"28302064","A sibship with duplication of Xq28 inherited from the mother; genomic characterization and clinical outcomes","Yon DK, Park JE, Kim SJ, Shim SH, Chae KY.","BMC Med Genet. 2017 Mar 17;18(1):30. doi: 10.1186/s12881-017-0394-7.","Yon DK","BMC Med Genet","2017","2017/03/18","PMC5356410","","10.1186/s12881-017-0394-7"
"29534967","Mitochondrial dysfunction in dopaminergic neurons differentiated from exfoliated deciduous tooth-derived pulp stem cells of a child with Rett syndrome","Hirofuji S, Hirofuji Y, Kato H, Masuda K, Yamaza H, Sato H, Takayama F, Torio M, Sakai Y, Ohga S, Taguchi T, Nonaka K.","Biochem Biophys Res Commun. 2018 Apr 15;498(4):898-904. doi: 10.1016/j.bbrc.2018.03.077. Epub 2018 Mar 17.","Hirofuji S","Biochem Biophys Res Commun","2018","2018/03/15","","","10.1016/j.bbrc.2018.03.077"
"27399968","Haploinsufficiency of MeCP2-interacting transcriptional co-repressor SIN3A causes mild intellectual disability by affecting the development of cortical integrity","Witteveen JS, Willemsen MH, Dombroski TC, van Bakel NH, Nillesen WM, van Hulten JA, Jansen EJ, Verkaik D, Veenstra-Knol HE, van Ravenswaaij-Arts CM, Wassink-Ruiter JS, Vincent M, David A, Le Caignec C, Schieving J, Gilissen C, Foulds N, Rump P, Strom T, Cremer K, Zink AM, Engels H, de Munnik SA, Visser JE, Brunner HG, Martens GJ, Pfundt R, Kleefstra T, Kolk SM.","Nat Genet. 2016 Aug;48(8):877-87. doi: 10.1038/ng.3619. Epub 2016 Jul 11.","Witteveen JS","Nat Genet","2016","2016/07/12","","","10.1038/ng.3619"
"22586411","Rett syndrome: genes, synapses, circuits, and therapeutics","Banerjee A, Castro J, Sur M.","Front Psychiatry. 2012 May 8;3:34. doi: 10.3389/fpsyt.2012.00034. eCollection 2012.","Banerjee A","Front Psychiatry","2012","2012/05/16","PMC3346964","","10.3389/fpsyt.2012.00034"
"24999353","The neural circuit basis of Rett syndrome","Goffin D, Zhou ZJ.","Front Biol (Beijing). 2012 Oct;7(5):428-435. doi: 10.1007/s11515-012-1248-5.","Goffin D","Front Biol (Beijing)","2012","2014/07/08","PMC4079093","NIHMS575563","10.1007/s11515-012-1248-5"
"26456390","Disruption of MeCP2 attenuates circadian rhythm in CRISPR/Cas9-based Rett syndrome model mouse","Tsuchiya Y, Minami Y, Umemura Y, Watanabe H, Ono D, Nakamura W, Takahashi T, Honma S, Kondoh G, Matsuishi T, Yagita K.","Genes Cells. 2015 Dec;20(12):992-1005. doi: 10.1111/gtc.12305. Epub 2015 Oct 12.","Tsuchiya Y","Genes Cells","2015","2015/10/13","","","10.1111/gtc.12305"
"29090078","RNA sequencing and proteomics approaches reveal novel deficits in the cortex of Mecp2-deficient mice, a model for Rett syndrome","Pacheco NL, Heaven MR, Holt LM, Crossman DK, Boggio KJ, Shaffer SA, Flint DL, Olsen ML.","Mol Autism. 2017 Oct 24;8:56. doi: 10.1186/s13229-017-0174-4. eCollection 2017.","Pacheco NL","Mol Autism","2017","2017/11/02","PMC5655833","","10.1186/s13229-017-0174-4"
"26181491","Mutations in JMJD1C are involved in Rett syndrome and intellectual disability","Sáez MA, Fernández-Rodríguez J, Moutinho C, Sanchez-Mut JV, Gomez A, Vidal E, Petazzi P, Szczesna K, Lopez-Serra P, Lucariello M, Lorden P, Delgado-Morales R, de la Caridad OJ, Huertas D, Gelpí JL, Orozco M, López-Doriga A, Milà M, Perez-Jurado LA, Pineda M, Armstrong J, Lázaro C, Esteller M.","Genet Med. 2016 Apr;18(4):378-85. doi: 10.1038/gim.2015.100. Epub 2015 Jul 16.","Sáez MA","Genet Med","2016","2015/07/17","PMC4823641","","10.1038/gim.2015.100"
"22030357","Elevated transcription factor specificity protein 1 in autistic brains alters the expression of autism candidate genes","Thanseem I, Anitha A, Nakamura K, Suda S, Iwata K, Matsuzaki H, Ohtsubo M, Ueki T, Katayama T, Iwata Y, Suzuki K, Minoshima S, Mori N.","Biol Psychiatry. 2012 Mar 1;71(5):410-8. doi: 10.1016/j.biopsych.2011.09.020. Epub 2011 Oct 26.","Thanseem I","Biol Psychiatry","2012","2011/10/28","","","10.1016/j.biopsych.2011.09.020"
"31031039","Diagnostic Clue in Repetitive Hand Movements","Madaan P, Singanamala B, Saini L.","Pediatr Neurol. 2019 Dec;101:88. doi: 10.1016/j.pediatrneurol.2019.03.012. Epub 2019 Mar 19.","Madaan P","Pediatr Neurol","2019","2019/04/30","","","10.1016/j.pediatrneurol.2019.03.012"
"17339270","15q11-13 GABAA receptor genes are normally biallelically expressed in brain yet are subject to epigenetic dysregulation in autism-spectrum disorders","Hogart A, Nagarajan RP, Patzel KA, Yasui DH, Lasalle JM.","Hum Mol Genet. 2007 Mar 15;16(6):691-703. doi: 10.1093/hmg/ddm014. Epub 2007 Mar 5.","Hogart A","Hum Mol Genet","2007","2007/03/07","PMC1934608","NIHMS22589","10.1093/hmg/ddm014"
"26029053","Autism spectrum disorders: emerging mechanisms and mechanism-based treatment","Wang H, Doering LC.","Front Cell Neurosci. 2015 May 12;9:183. doi: 10.3389/fncel.2015.00183. eCollection 2015.","Wang H","Front Cell Neurosci","2015","2015/06/02","PMC4428121","","10.3389/fncel.2015.00183"
"23763370","Low-dose thyroxine attenuates autism-associated adverse effects of fetal alcohol in male offspring's social behavior and hippocampal gene expression","Tunc-Ozcan E, Ullmann TM, Shukla PK, Redei EE.","Alcohol Clin Exp Res. 2013 Nov;37(11):1986-95. doi: 10.1111/acer.12183. Epub 2013 Jun 13.","Tunc-Ozcan E","Alcohol Clin Exp Res","2013","2013/06/15","PMC3805686","NIHMS471411","10.1111/acer.12183"
"30789962","Proteomic analyses reveal misregulation of LIN28 expression and delayed timing of glial differentiation in human iPS cells with MECP2 loss-of-function","Kim JJ, Savas JN, Miller MT, Hu X, Carromeu C, Lavallée-Adam M, Freitas BCG, Muotri AR, Yates JR 3rd, Ghosh A.","PLoS One. 2019 Feb 21;14(2):e0212553. doi: 10.1371/journal.pone.0212553. eCollection 2019.","Kim JJ","PLoS One","2019","2019/02/22","PMC6383942","","10.1371/journal.pone.0212553"
"23456562","Brief report: regression timing and associated features in MECP2 duplication syndrome","Peters SU, Hundley RJ, Wilson AK, Carvalho CM, Lupski JR, Ramocki MB.","J Autism Dev Disord. 2013 Oct;43(10):2484-90. doi: 10.1007/s10803-013-1796-9.","Peters SU","J Autism Dev Disord","2013","2013/03/05","","","10.1007/s10803-013-1796-9"
"26606849","High-Frequency Stimulation at the Subthalamic Nucleus Suppresses Excessive Self-Grooming in Autism-Like Mouse Models","Chang AD, Berges VA, Chung SJ, Fridman GY, Baraban JM, Reti IM.","Neuropsychopharmacology. 2016 Jun;41(7):1813-21. doi: 10.1038/npp.2015.350. Epub 2015 Nov 26.","Chang AD","Neuropsychopharmacology","2016","2015/11/27","PMC4869050","","10.1038/npp.2015.350"
"16848781","Evidence for abnormal early development in a mouse model of Rett syndrome","Santos M, Silva-Fernandes A, Oliveira P, Sousa N, Maciel P.","Genes Brain Behav. 2007 Apr;6(3):277-86. doi: 10.1111/j.1601-183X.2006.00258.x. Epub 2006 Jul 17.","Santos M","Genes Brain Behav","2007","2006/07/20","","","10.1111/j.1601-183X.2006.00258.x"
"15492925","Mutations of CDKL5 cause a severe neurodevelopmental disorder with infantile spasms and mental retardation","Weaving LS, Christodoulou J, Williamson SL, Friend KL, McKenzie OL, Archer H, Evans J, Clarke A, Pelka GJ, Tam PP, Watson C, Lahooti H, Ellaway CJ, Bennetts B, Leonard H, Gécz J.","Am J Hum Genet. 2004 Dec;75(6):1079-93. doi: 10.1086/426462. Epub 2004 Oct 18.","Weaving LS","Am J Hum Genet","2004","2004/10/20","PMC1182143","","10.1086/426462"
"21909962","Mecp2 truncation in male mice promotes affiliative social behavior","Pearson BL, Defensor EB, Pobbe RL, Yamamoto LH, Bolivar VJ, Blanchard DC, Blanchard RJ.","Behav Genet. 2012 Mar;42(2):299-312. doi: 10.1007/s10519-011-9501-2. Epub 2011 Sep 11.","Pearson BL","Behav Genet","2012","2011/09/13","PMC5843946","NIHMS946367","10.1007/s10519-011-9501-2"
"27103432","Loss of MeCP2 in cholinergic neurons causes part of RTT-like phenotypes via α7 receptor in hippocampus","Zhang Y, Cao SX, Sun P, He HY, Yang CH, Chen XJ, Shen CJ, Wang XD, Chen Z, Berg DK, Duan S, Li XM.","Cell Res. 2016 Jun;26(6):728-42. doi: 10.1038/cr.2016.48. Epub 2016 Apr 22.","Zhang Y","Cell Res","2016","2016/04/23","PMC4897179","","10.1038/cr.2016.48"
"23759142","Comparative DNA methylation among females with neurodevelopmental disorders and seizures identifies TAC1 as a MeCP2 target gene","Aldinger KA, Plummer JT, Levitt P.","J Neurodev Disord. 2013 Jun 11;5(1):15. doi: 10.1186/1866-1955-5-15.","Aldinger KA","J Neurodev Disord","2013","2013/06/14","PMC3700820","","10.1186/1866-1955-5-15"
"15578581","MECP2 mutation analysis in patients with mental retardation","Ylisaukko-Oja T, Rehnström K, Vanhala R, Kempas E, von Koskull H, Tengström C, Mustonen A, Ounap K, Lähdetie J, Järvelä I.","Am J Med Genet A. 2005 Jan 15;132A(2):121-4. doi: 10.1002/ajmg.a.30416.","Ylisaukko-Oja T","Am J Med Genet A","2005","2004/12/04","","","10.1002/ajmg.a.30416"
"21725066","Neuron-specific impairment of inter-chromosomal pairing and transcription in a novel model of human 15q-duplication syndrome","Meguro-Horike M, Yasui DH, Powell W, Schroeder DI, Oshimura M, Lasalle JM, Horike S.","Hum Mol Genet. 2011 Oct 1;20(19):3798-810. doi: 10.1093/hmg/ddr298. Epub 2011 Jul 1.","Meguro-Horike M","Hum Mol Genet","2011","2011/07/05","PMC3168289","","10.1093/hmg/ddr298"
"20921395","Correction of respiratory disorders in a mouse model of Rett syndrome","Abdala AP, Dutschmann M, Bissonnette JM, Paton JF.","Proc Natl Acad Sci U S A. 2010 Oct 19;107(42):18208-13. doi: 10.1073/pnas.1012104107. Epub 2010 Oct 4.","Abdala AP","Proc Natl Acad Sci U S A","2010","2010/10/06","PMC2964253","","10.1073/pnas.1012104107"
"25232122","Cell-type-specific repression by methyl-CpG-binding protein 2 is biased toward long genes","Sugino K, Hempel CM, Okaty BW, Arnson HA, Kato S, Dani VS, Nelson SB.","J Neurosci. 2014 Sep 17;34(38):12877-83. doi: 10.1523/JNEUROSCI.2674-14.2014.","Sugino K","J Neurosci","2014","2014/09/19","PMC4166166","","10.1523/JNEUROSCI.2674-14.2014"
"17278996","Methyl CpG-binding protein 2 (a mutation of which causes Rett syndrome) directly regulates insulin-like growth factor binding protein 3 in mouse and human brains","Itoh M, Ide S, Takashima S, Kudo S, Nomura Y, Segawa M, Kubota T, Mori H, Tanaka S, Horie H, Tanabe Y, Goto Y.","J Neuropathol Exp Neurol. 2007 Feb;66(2):117-23. doi: 10.1097/nen.0b013e3180302078.","Itoh M","J Neuropathol Exp Neurol","2007","2007/02/07","","","10.1097/nen.0b013e3180302078"
"34356138","The Impact of X-Chromosome Inactivation on Phenotypic Expression of X-Linked Neurodevelopmental Disorders","Brand BA, Blesson AE, Smith-Hicks CL.","Brain Sci. 2021 Jul 9;11(7):904. doi: 10.3390/brainsci11070904.","Brand BA","Brain Sci","2021","2021/08/06","PMC8305405","","10.3390/brainsci11070904"
"20634955","Unconventional transcriptional response to environmental enrichment in a mouse model of Rett syndrome","Kerr B, Silva PA, Walz K, Young JI.","PLoS One. 2010 Jul 12;5(7):e11534. doi: 10.1371/journal.pone.0011534.","Kerr B","PLoS One","2010","2010/07/17","PMC2902516","","10.1371/journal.pone.0011534"
"24151012","Genetic effects on cerebellar structure across mouse models of autism using a magnetic resonance imaging atlas","Steadman PE, Ellegood J, Szulc KU, Turnbull DH, Joyner AL, Henkelman RM, Lerch JP.","Autism Res. 2014 Feb;7(1):124-37. doi: 10.1002/aur.1344. Epub 2013 Oct 22.","Steadman PE","Autism Res","2014","2013/10/24","PMC4418792","NIHMS683599","10.1002/aur.1344"
"31604296","Outside-in: Rethinking the etiology of autism spectrum disorders","Orefice LL.","Science. 2019 Oct 4;366(6461):45-46. doi: 10.1126/science.aaz3880.","Orefice LL","Science","2019","2019/10/12","","","10.1126/science.aaz3880"
"25662825","Mechanisms of Functional Hypoconnectivity in the Medial Prefrontal Cortex of Mecp2 Null Mice","Sceniak MP, Lang M, Enomoto AC, James Howell C, Hermes DJ, Katz DM.","Cereb Cortex. 2016 May;26(5):1938-1956. doi: 10.1093/cercor/bhv002. Epub 2015 Feb 7.","Sceniak MP","Cereb Cortex","2016","2015/02/10","PMC5006177","","10.1093/cercor/bhv002"
"29203410","Breathing disturbances in a model of Rett syndrome: A potential involvement of the glycine receptor α3 subunit?","Mesuret G, Dannenberg J, Arnoldt M, Grützner AA, Niebert M, Hülsmann S.","Respir Physiol Neurobiol. 2018 Jan;248:43-47. doi: 10.1016/j.resp.2017.11.011. Epub 2017 Dec 5.","Mesuret G","Respir Physiol Neurobiol","2018","2017/12/06","","","10.1016/j.resp.2017.11.011"
"29967385","Prenatal immune activation alters the adult neural epigenome but can be partly stabilised by a n-3 polyunsaturated fatty acid diet","Basil P, Li Q, Gui H, Hui TCK, Ling VHM, Wong CCY, Mill J, McAlonan GM, Sham PC.","Transl Psychiatry. 2018 Jul 2;8(1):125. doi: 10.1038/s41398-018-0167-x.","Basil P","Transl Psychiatry","2018","2018/07/04","PMC6028639","","10.1038/s41398-018-0167-x"
"25009110","Alterations in the cholinergic system of brain stem neurons in a mouse model of Rett syndrome","Oginsky MF, Cui N, Zhong W, Johnson CM, Jiang C.","Am J Physiol Cell Physiol. 2014 Sep 15;307(6):C508-20. doi: 10.1152/ajpcell.00035.2014. Epub 2014 Jul 9.","Oginsky MF","Am J Physiol Cell Physiol","2014","2014/07/11","PMC4166737","","10.1152/ajpcell.00035.2014"
"18511680","Medicine. Activating a repressor","Cohen S, Zhou Z, Greenberg ME.","Science. 2008 May 30;320(5880):1172-3. doi: 10.1126/science.1159146.","Cohen S","Science","2008","2008/05/31","PMC2857976","NIHMS127411","10.1126/science.1159146"
"25899208","Autistic and Rett-like features associated with 2q33.3-q34 interstitial deletion","Jang DH, Chae H, Kim M.","Am J Med Genet A. 2015 Sep;167A(9):2213-8. doi: 10.1002/ajmg.a.37119. Epub 2015 Apr 21.","Jang DH","Am J Med Genet A","2015","2015/04/23","","","10.1002/ajmg.a.37119"
"19319913","MeCP2 post-translational regulation through PEST domains: two novel hypotheses: potential relevance and implications for Rett syndrome","Thambirajah AA, Eubanks JH, Ausió J.","Bioessays. 2009 May;31(5):561-9. doi: 10.1002/bies.200800220.","Thambirajah AA","Bioessays","2009","2009/03/26","","","10.1002/bies.200800220"
"30829465","Rett syndrome (MECP2) and succinic semialdehyde dehydrogenase (ALDH5A1) deficiency in a developmentally delayed female","Brown M, Ashcraft P, Arning E, Bottiglieri T, McClintock W, Giancola F, Lieberman D, Hauser NS, Miller R, Roullet JB, Pearl P, Gibson KM.","Mol Genet Genomic Med. 2019 May;7(5):e629. doi: 10.1002/mgg3.629. Epub 2019 Mar 4.","Brown M","Mol Genet Genomic Med","2019","2019/03/05","PMC6503008","","10.1002/mgg3.629"
"19464363","Systemic oxidative stress in classic Rett syndrome","De Felice C, Ciccoli L, Leoncini S, Signorini C, Rossi M, Vannuccini L, Guazzi G, Latini G, Comporti M, Valacchi G, Hayek J.","Free Radic Biol Med. 2009 Aug 15;47(4):440-8. doi: 10.1016/j.freeradbiomed.2009.05.016. Epub 2009 May 21.","De Felice C","Free Radic Biol Med","2009","2009/05/26","","","10.1016/j.freeradbiomed.2009.05.016"
"31239460","Early alterations in a mouse model of Rett syndrome: the GABA developmental shift is abolished at birth","Lozovaya N, Nardou R, Tyzio R, Chiesa M, Pons-Bennaceur A, Eftekhari S, Bui TT, Billon-Grand M, Rasero J, Bonifazi P, Guimond D, Gaiarsa JL, Ferrari DC, Ben-Ari Y.","Sci Rep. 2019 Jun 25;9(1):9276. doi: 10.1038/s41598-019-45635-9.","Lozovaya N","Sci Rep","2019","2019/06/27","PMC6592949","","10.1038/s41598-019-45635-9"
"25673846","Dysregulation of glutamine transporter SNAT1 in Rett syndrome microglia: a mechanism for mitochondrial dysfunction and neurotoxicity","Jin LW, Horiuchi M, Wulff H, Liu XB, Cortopassi GA, Erickson JD, Maezawa I.","J Neurosci. 2015 Feb 11;35(6):2516-29. doi: 10.1523/JNEUROSCI.2778-14.2015.","Jin LW","J Neurosci","2015","2015/02/13","PMC4323531","","10.1523/JNEUROSCI.2778-14.2015"
"16451129","Loud and clear evidence for gene silencing by epigenetic mechanisms in autism spectrum and related neurodevelopmental disorders","Lopez-Rangel E, Lewis ME.","Clin Genet. 2006 Jan;69(1):21-2. doi: 10.1111/j.1399-0004.2006.00543a.x.","Lopez-Rangel E","Clin Genet","2006","2006/02/03","","","10.1111/j.1399-0004.2006.00543a.x"
"18203756","MeCP2-dependent repression of an imprinted miR-184 released by depolarization","Nomura T, Kimura M, Horii T, Morita S, Soejima H, Kudo S, Hatada I.","Hum Mol Genet. 2008 Apr 15;17(8):1192-9. doi: 10.1093/hmg/ddn011. Epub 2008 Jan 18.","Nomura T","Hum Mol Genet","2008","2008/01/22","","","10.1093/hmg/ddn011"
"22865604","Disease modeling using embryonic stem cells: MeCP2 regulates nuclear size and RNA synthesis in neurons","Yazdani M, Deogracias R, Guy J, Poot RA, Bird A, Barde YA.","Stem Cells. 2012 Oct;30(10):2128-39. doi: 10.1002/stem.1180.","Yazdani M","Stem Cells","2012","2012/08/07","","","10.1002/stem.1180"
"22138506","Normal mitral cell dendritic development in the setting of Mecp2 mutation","Palmer AM, Degano AL, Park MJ, Ramamurthy S, Ronnett GV.","Neuroscience. 2012 Jan 27;202:108-16. doi: 10.1016/j.neuroscience.2011.11.044. Epub 2011 Nov 28.","Palmer AM","Neuroscience","2012","2011/12/06","PMC3282462","NIHMS346616","10.1016/j.neuroscience.2011.11.044"
"23885228","Towards identification of individual etiologies by resolving genomic and biological conundrums in patients with autism spectrum disorders","Poot M.","Mol Syndromol. 2013 Jun;4(5):213-26. doi: 10.1159/000350041. Epub 2013 Apr 4.","Poot M","Mol Syndromol","2013","2013/07/26","PMC3711481","","10.1159/000350041"
"34048843","Proteomic and transcriptional changes associated with MeCP2 dysfunction reveal nodes for therapeutic intervention in Rett syndrome","Marballi K, MacDonald JL.","Neurochem Int. 2021 Sep;148:105076. doi: 10.1016/j.neuint.2021.105076. Epub 2021 May 26.","Marballi K","Neurochem Int","2021","2021/05/28","PMC8286335","NIHMS1708569","10.1016/j.neuint.2021.105076"
